TimeInSec,Flame_1_HeightInCM,Flame_2_HeightInCM
133,64.4880555555555,64.4880555555555
134,68.0852777777778,68.0852777777778
135,65.9269444444444,65.9269444444444
136,67.3658333333333,67.3658333333333
137,67.0780555555556,67.0780555555556
138,64.6319444444444,64.6319444444444
139,67.0780555555556,67.0780555555556
140,66.9341666666667,66.9341666666667
141,66.3586111111111,66.3586111111111
142,66.3586111111111,66.3586111111111
143,70.6752777777778,70.6752777777778
144,69.8119444444444,69.8119444444444
145,69.9558333333333,69.9558333333333
146,65.0636111111111,65.0636111111111
147,71.1069444444444,71.1069444444444
148,66.7902777777778,66.7902777777778
149,71.8263888888889,71.8263888888889
150,62.0419444444444,62.0419444444444
151,64.7758333333333,64.7758333333333
152,67.9413888888889,67.9413888888889
153,78.1575,78.1575
154,67.6536111111111,67.6536111111111
155,65.3513888888889,65.3513888888889
156,66.7902777777778,66.7902777777778
157,67.9413888888889,67.9413888888889
158,62.9052777777778,62.9052777777778
159,67.0780555555556,67.0780555555556
160,63.9125,63.9125
161,65.7830555555555,65.7830555555555
162,65.0636111111111,65.0636111111111
163,63.3369444444444,63.3369444444444
164,62.6175,62.6175
165,66.6463888888889,66.6463888888889
166,64.9197222222222,64.9197222222222
167,64.6319444444444,64.6319444444444
168,67.9413888888889,67.9413888888889
169,79.1647222222222,79.1647222222222
170,63.4808333333333,63.4808333333333
171,65.0636111111111,65.0636111111111
172,62.7613888888889,62.7613888888889
173,62.9052777777778,62.9052777777778
174,77.8697222222222,77.8697222222222
175,62.7613888888889,62.7613888888889
176,63.9125,63.9125
177,63.1930555555556,63.1930555555556
178,82.3302777777778,82.3302777777778
179,61.7541666666667,61.7541666666667
180,84.4886111111111,84.4886111111111
181,80.4597222222222,80.4597222222222
182,62.0419444444444,62.0419444444444
183,60.0275,60.0275
184,63.6247222222222,63.6247222222222
185,62.0419444444444,62.0419444444444
186,61.7541666666667,61.7541666666667
187,60.3152777777778,60.3152777777778
188,58.5886111111111,58.5886111111111
189,57.0058333333333,58.1569444444444
190,57.0058333333333,58.3008333333333
191,57.0058333333333,57.2936111111111
192,59.8836111111111,59.8836111111111
193,60.0275,60.0275
194,56.8619444444444,58.3008333333333
195,57.0058333333333,58.1569444444444
196,57.0058333333333,57.8691666666667
197,59.0202777777778,59.0202777777778
198,56.8619444444444,53.8402777777778
199,57.0058333333333,60.3152777777778
200,57.0058333333333,57.7252777777778
201,56.8619444444444,54.2719444444444
202,56.8619444444444,57.7252777777778
203,56.8619444444444,57.7252777777778
204,57.0058333333333,59.4519444444444
205,57.0058333333333,58.1569444444444
206,58.4447222222222,58.4447222222222
207,57.1497222222222,58.8763888888889
208,60.0275,60.0275
209,56.7180555555556,52.9769444444444
210,58.8763888888889,58.8763888888889
211,59.7397222222222,59.7397222222222
212,57.0058333333333,58.5886111111111
213,56.8619444444444,58.1569444444444
214,59.4519444444444,59.4519444444444
215,59.1641666666667,59.1641666666667
216,57.0058333333333,53.8402777777778
217,57.0058333333333,57.4375
218,59.5958333333333,59.5958333333333
219,56.8619444444444,53.1208333333333
220,57.0058333333333,58.1569444444444
221,59.7397222222222,59.7397222222222
222,56.8619444444444,53.5525
223,56.8619444444444,58.0130555555556
224,56.8619444444444,54.1280555555556
225,56.8619444444444,54.1280555555556
226,56.7180555555556,53.8402777777778
227,56.7180555555556,54.1280555555556
228,57.0058333333333,58.4447222222222
229,56.8619444444444,58.3008333333333
230,56.5741666666667,53.1208333333333
231,57.0058333333333,58.7325
232,57.0058333333333,58.5886111111111
233,57.0058333333333,57.7252777777778
234,59.7397222222222,59.7397222222222
235,57.0058333333333,57.4375
236,56.8619444444444,55.7108333333333
237,56.8619444444444,53.4086111111111
238,57.0058333333333,58.1569444444444
239,57.0058333333333,58.4447222222222
240,57.0058333333333,57.8691666666667
241,56.8619444444444,57.8691666666667
242,56.8619444444444,57.2936111111111
243,56.8619444444444,57.1497222222222
244,57.0058333333333,57.8691666666667
245,56.7180555555556,53.9841666666667
246,56.8619444444444,54.8475
247,56.8619444444444,58.3008333333333
248,56.5741666666667,56.4302777777778
249,56.8619444444444,57.1497222222222
250,56.8619444444444,58.0130555555556
251,56.8619444444444,57.4375
252,57.0058333333333,58.7325
253,56.8619444444444,58.1569444444444
254,56.8619444444444,57.2936111111111
255,56.8619444444444,58.7325
256,58.3008333333333,58.3008333333333
257,56.7180555555556,54.9913888888889
258,56.5741666666667,52.9769444444444
259,56.8619444444444,55.2791666666667
260,56.8619444444444,57.4375
261,56.8619444444444,57.2936111111111
262,56.8619444444444,53.6963888888889
263,56.5741666666667,52.8330555555556
264,56.8619444444444,53.6963888888889
265,56.8619444444444,57.0058333333333
266,56.5741666666667,53.6963888888889
267,56.8619444444444,53.2647222222222
268,56.7180555555556,52.4013888888889
269,56.5741666666667,53.1208333333333
270,56.4302777777778,53.1208333333333
271,56.7180555555556,52.9769444444444
272,56.5741666666667,52.5452777777778
273,56.8619444444444,57.0058333333333
274,56.7180555555556,53.2647222222222
275,55.9986111111111,52.9769444444444
276,56.4302777777778,52.5452777777778
277,56.8619444444444,57.4375
278,56.1425,52.6891666666667
279,56.5741666666667,52.8330555555556
280,54.5597222222222,53.4086111111111
281,54.2719444444444,51.3941666666667
282,54.7036111111111,51.6819444444444
283,54.2719444444444,51.3941666666667
284,54.7036111111111,51.5380555555556
285,54.4158333333333,52.1136111111111
286,53.5525,51.1063888888889
287,55.2791666666667,51.3941666666667
288,55.5669444444444,51.5380555555556
289,54.2719444444444,51.8258333333333
290,52.6891666666667,50.9625
291,53.1208333333333,51.2502777777778
292,52.9769444444444,51.5380555555556
293,52.9769444444444,50.8186111111111
294,53.4086111111111,50.9625
295,52.2575,50.3869444444444
296,52.4013888888889,50.8186111111111
297,52.8330555555556,52.1136111111111
298,51.9697222222222,50.6747222222222
299,53.6963888888889,51.5380555555556
300,51.2502777777778,50.2430555555556
301,52.8330555555556,52.6891666666667
302,52.2575,50.5308333333333
303,52.2575,50.0991666666667
304,51.6819444444444,50.2430555555556
305,51.5380555555556,50.2430555555556
306,51.3941666666667,50.0991666666667
307,51.3941666666667,51.2502777777778
308,51.9697222222222,51.6819444444444
309,51.9697222222222,50.5308333333333
310,53.2647222222222,51.3941666666667
311,53.1208333333333,50.9625
312,52.5452777777778,50.0991666666667
313,51.9697222222222,50.5308333333333
314,52.6891666666667,50.5308333333333
315,53.4086111111111,50.5308333333333
316,53.2647222222222,50.3869444444444
317,52.5452777777778,50.3869444444444
318,54.1280555555556,50.6747222222222
319,53.6963888888889,50.5308333333333
320,52.6891666666667,51.1063888888889
321,53.2647222222222,50.3869444444444
322,54.4158333333333,50.5308333333333
323,54.2719444444444,50.3869444444444
324,53.8402777777778,50.3869444444444
325,52.2575,49.6675
326,53.8402777777778,50.0991666666667
327,53.4086111111111,49.9552777777778
328,52.6891666666667,49.9552777777778
329,52.9769444444444,49.6675
330,52.4013888888889,49.8113888888889
331,51.8258333333333,49.8113888888889
332,51.5380555555556,49.6675
333,52.5452777777778,49.5236111111111
334,52.1136111111111,49.9552777777778
335,51.1063888888889,49.3797222222222
336,51.9697222222222,49.3797222222222
337,51.5380555555556,49.3797222222222
338,51.1063888888889,49.2358333333333
339,51.1063888888889,49.5236111111111
340,51.3941666666667,49.5236111111111
341,51.2502777777778,49.5236111111111
342,50.8186111111111,49.3797222222222
343,50.8186111111111,49.2358333333333
344,50.5308333333333,49.3797222222222
345,50.6747222222222,49.2358333333333
346,50.8186111111111,49.2358333333333
347,50.3869444444444,49.0919444444444
348,50.3869444444444,48.9480555555556
349,50.5308333333333,49.3797222222222
350,50.6747222222222,49.3797222222222
351,50.5308333333333,49.8113888888889
352,50.0991666666667,49.0919444444444
353,50.0991666666667,48.9480555555556
354,50.2430555555556,49.2358333333333
355,50.3869444444444,49.0919444444444
356,49.9552777777778,48.9480555555556
357,49.5236111111111,48.9480555555556
358,49.3797222222222,48.9480555555556
359,49.2358333333333,48.8041666666667
360,48.9480555555556,48.8041666666667
361,48.6602777777778,48.6602777777778
362,48.6602777777778,48.8041666666667
363,48.9480555555556,48.9480555555556
364,48.8041666666667,48.9480555555556
365,49.6675,49.2358333333333
