TimeInSec,Flame_1_HeightInCM,Flame_2_HeightInCM
491,98.5789967182373,98.5789967182373
492,96.897796530708,96.897796530708
493,97.9676511954993,97.9676511954993
494,100.565869667136,100.565869667136
495,99.6488513830286,99.6488513830286
496,104.081106422879,104.081106422879
497,97.5091420534459,97.5091420534459
498,97.2034692920769,97.2034692920769
499,95.2165963431787,95.2165963431787
500,54.5621190811064,96.28645100797
501,96.1336146272855,96.1336146272855
502,94.6052508204407,94.6052508204407
503,91.7013595874356,91.7013595874356
504,98.8846694796062,98.8846694796062
505,94.4524144397562,94.4524144397562
506,102.09423347398,102.09423347398
507,96.28645100797,96.28645100797
508,94.4524144397562,94.4524144397562
509,96.28645100797,96.28645100797
510,92.7712142522269,92.7712142522269
511,93.8410689170183,93.8410689170183
512,90.9371776840132,90.9371776840132
513,96.1336146272855,96.1336146272855
514,93.0768870135959,93.0768870135959
515,95.9807782466011,95.9807782466011
516,93.2297233942804,93.2297233942804
517,89.8673230192218,89.8673230192218
518,88.7974683544304,88.7974683544304
519,88.4917955930614,88.4917955930614
520,87.2691045475856,87.2691045475856
521,91.5485232067511,91.5485232067511
522,89.4088138771683,89.4088138771683
523,88.033286451008,88.033286451008
524,89.1031411157994,89.1031411157994
525,86.1992498827942,86.1992498827942
526,88.1861228316925,88.1861228316925
527,85.2822315986873,85.2822315986873
528,86.1992498827942,86.1992498827942
529,86.5049226441632,86.5049226441632
530,86.9634317862166,86.9634317862166
531,87.1162681669011,87.1162681669011
532,86.8105954055321,86.8105954055321
533,84.6708860759494,84.6708860759494
534,86.6577590248477,86.6577590248477
535,87.4219409282701,87.4219409282701
536,86.8105954055321,86.8105954055321
537,86.0464135021097,86.0464135021097
538,84.5180496952649,84.5180496952649
539,85.4350679793718,85.4350679793718
540,87.5747773089546,87.5747773089546
541,87.8804500703235,87.8804500703235
542,84.9765588373184,84.9765588373184
543,85.4350679793718,85.4350679793718
544,86.9634317862166,86.9634317862166
545,84.3652133145804,84.3652133145804
546,85.5879043600563,85.5879043600563
547,85.1293952180028,85.1293952180028
548,84.8237224566339,84.8237224566339
549,85.2822315986873,85.2822315986873
550,85.8935771214253,85.8935771214253
551,84.3652133145804,84.3652133145804
552,83.601031411158,83.601031411158
553,83.2953586497891,83.2953586497891
554,86.9634317862166,86.9634317862166
555,85.7407407407408,85.7407407407408
556,84.8237224566339,84.8237224566339
557,84.5180496952649,84.5180496952649
558,84.3652133145804,84.3652133145804
559,83.906704172527,83.906704172527
560,84.8237224566339,84.8237224566339
561,83.2953586497891,83.2953586497891
562,84.8237224566339,84.8237224566339
563,85.1293952180028,85.1293952180028
564,83.601031411158,83.601031411158
565,83.906704172527,83.906704172527
566,83.601031411158,83.601031411158
567,83.601031411158,83.601031411158
568,83.7538677918425,83.7538677918425
569,83.1425222691046,83.1425222691046
570,82.2255039849977,82.2255039849977
571,81.4613220815753,81.4613220815753
572,81.6141584622598,81.6141584622598
573,79.6272855133615,79.6272855133615
574,80.0857946554149,80.0857946554149
575,79.6272855133615,79.6272855133615
576,79.6272855133615,79.6272855133615
577,82.9896858884201,82.9896858884201
578,79.474449132677,79.474449132677
579,79.3216127519925,79.3216127519925
580,79.3216127519925,79.3216127519925
581,NaN,NaN
582,79.3216127519925,79.3216127519925
583,81.1556493202063,81.1556493202063
584,80.8499765588373,80.8499765588373
585,79.474449132677,79.474449132677
586,81.6141584622598,81.6141584622598
587,80.5443037974684,80.5443037974684
588,79.6272855133615,79.6272855133615
589,79.6272855133615,79.6272855133615
590,79.474449132677,79.474449132677
591,79.6272855133615,79.6272855133615
592,79.6272855133615,79.6272855133615
593,79.474449132677,79.474449132677
594,81.0028129395218,81.0028129395218
595,79.474449132677,79.474449132677
596,79.474449132677,79.474449132677
597,79.474449132677,79.474449132677
598,79.6272855133615,79.6272855133615
599,79.6272855133615,79.6272855133615
600,79.474449132677,79.474449132677
601,NaN,NaN
602,NaN,NaN
603,NaN,NaN
604,NaN,NaN
605,NaN,NaN
606,NaN,NaN
607,NaN,NaN
608,NaN,NaN
609,NaN,NaN
610,NaN,NaN
611,NaN,NaN
612,NaN,NaN
613,NaN,NaN
614,80.3914674167839,80.3914674167839
615,NaN,NaN
616,NaN,NaN
617,NaN,NaN
618,NaN,NaN
619,NaN,NaN
620,NaN,NaN
621,NaN,NaN
622,NaN,NaN
623,NaN,NaN
624,NaN,NaN
625,NaN,NaN
626,NaN,NaN
627,NaN,NaN
628,NaN,NaN
629,NaN,NaN
630,NaN,NaN
631,NaN,NaN
632,NaN,NaN
633,NaN,NaN
634,NaN,NaN
635,NaN,NaN
636,NaN,NaN
637,NaN,NaN
638,NaN,NaN
639,NaN,NaN
640,NaN,NaN
641,NaN,NaN
642,NaN,NaN
643,NaN,NaN
644,NaN,NaN
645,NaN,NaN
646,NaN,NaN
647,NaN,NaN
648,NaN,NaN
649,NaN,NaN
650,NaN,NaN
651,NaN,NaN
652,NaN,NaN
653,NaN,NaN
654,NaN,NaN
655,NaN,NaN
656,NaN,NaN
657,NaN,NaN
658,NaN,NaN
659,NaN,NaN
660,NaN,NaN
661,NaN,NaN
662,NaN,NaN
663,NaN,NaN
664,NaN,NaN
665,NaN,NaN
666,NaN,NaN
667,NaN,NaN
668,NaN,NaN
669,NaN,NaN
670,NaN,NaN
671,NaN,NaN
672,NaN,NaN
673,NaN,NaN
674,NaN,NaN
675,NaN,NaN
676,NaN,NaN
677,76.1120487576184,76.1120487576184
